USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
QualityBeisbol,Magallanes saboreó la victoria de nuevo y Margarita sigue dormido http:// qualitybeisbol.com/?l=noticia&id= 31599 …,0,1
QualityBeisbol,Posibles lanzadores para el encuentro de los eternos rivales @leones_cbbc y @Magallanes _bbc pic.twitter.com/hMvrE1Y3nE,6,1
QualityBeisbol,#QualityLVBP |MARIO LISSON @Magallanes _bbc conecta cuadrangular (7) el dia de hoy,2,1
beisboldecaribe,Félix Hernández habló luego de debutar con Magallanes http:// fb.me/1mve3S5Rs,0,1
beisboldecaribe,"LVBP: Navegantes madrugaron para hundir a Tiburones CARACAS, Venezuela (AP),.Los Navegantes del Magallanes ... http:// fb.me/8pURgAib1",0,1
beisboldecaribe,"LVBP: Daniel Álvarez estalla y Tigres de Aragua vencen a Magallanes MARACAY, Venezuela (AP),- Los Tigres de... http:// fb.me/5zOvjTjSz",0,1
beisboldecaribe,"Magallanes derrotó a domicilio a los Cardenales BARQUISIMETO, Venezuela (AP).- Mitch Lively lanzó siete entradas... http:// fb.me/33ZBAbG9s",0,1
beisboldecaribe,Navegantes del Magallanes remontan y vencen a Águilas en la LVBP: http://www. beisboldelcaribe.com/home/noticias/ navegantes-del-magallanes-remontan-y-vencen-a-aguilas-en-la-lvbp …,0,1
beisboldecaribe,Cardenales de Lara triunfan y aseguran el liderato en la LVBP http:// fb.me/5Ha1pzyJJ,0,1
beisboldecaribe,Cardenales de Lara remontan y superan al Zulia en la LVBP http:// fb.me/2OiR0jKIT,0,1
beisboldecaribe,Raúl Rivero firmó una apertura de calidad y los Cardenales de Lara vencieron 6-2 a los Tiburones de La Guaira... http:// fb.me/10F3JF92c,0,1
beisboldecaribe,"LVBP: Cardenales de Lara se imponen a La Guaira y son líderes Associated Press CARACAS, Venezuela,- Los... http:// fb.me/6lrTCpmX5",0,1
beisboldecaribe,"LVBP: Cardenales de Lara le pegan a Águilas y son los nuevos líderes Associated Press VALENCIA, Venezuela,-... http:// fb.me/101RknfM3",0,1
JorgeLidom,Kevin Villa y Donell Linares están participando en el béisbol profesional de Nicaragua.,5,1
JorgeLidom,@Enma_Carvajal Así mismo es... !A disfrutar un buen béisbol !.. Feliz Navidad.,1,1
JorgeLidom,El béisbol otoño invernal de RD sigue demostrando su altísima calidad. pic.twitter.com/ghsTgy358m,5,1
JorgeLidom,La Liga de Béisbol Profesional de Puerto Rico dio inicio el pasado 27 de octubre con 5 equipos y el pitcheo ha propinado 18 blanqueadas.,5,1
JorgeLidom,Acuerdo laboral ahuyentará a latinos del béisbol http:// elvocero.com/acuerdo-labora l-ahuyentara-a-latinos-del-beisbol/ … vía @undefined,1,1
JorgeLidom,Sol radiante en Santo Domingo. Buen día para disfrutar del mejor béisbol otoño invernal. pic.twitter.com/nN0LgVqGcN,2,1
JorgeLidom,LIDOM participa en Campaña de Educación Vial RD proyectando videos en estadios béisbol https:// presidencia.gob.do/noticias/lidom -participa-en-campana-de-educacion-vial-rd-proyectando-videos-en-estadios-beisbol …,3,1
JorgeLidom,@anibalromeroliz Lo que usted llama quejas puede que sean reclamos normales en un juego de béisbol .,0,1
JorgeLidom,"LIDOM lamenta profundamente la muerte de don Homero Saviñón, un excelente amigo y hombre de béisbol . !Paz a su alma!",0,1
JorgeLidom,"LIDOM lamenta profundamente el fallecimiento del ingeniero MIGUEL GIL MEJÍA, excelente colaborador del béisbol profesional. Paz a su alma.",2,1
JorgeLidom,@IgnacioSerrano Olmo Rosario pertenece al Escogido en Lidom. Luego de quedar libre en LVBP ahora fue cedido a Naranjeros de LMP.,0,1
WilmerReina,@ANDYAGUILAR2 derrota del Magallanes y un triunfo frente a Cardenales,0,1
WilmerReina,Confirma Héctor Cordido que el escenario para que #Águilas logre clasificar hoy a playoff es: Ganar a Cardenales y una derrota de Magallanes,31,1
WilmerReina,"Si Águilas gana y Magallanes termina perdiendo, más la derrota de Bravos. El Zulia conseguiría la clasificación",26,1
WilmerReina,Richard Garcés logró 10 juegos salvados consecutivos en la 2004-2005 con Magallanes de acuerdo con @QualityBeisbol,4,1
WilmerReina,"#Águilas contrató al outfielder Mike Tauchman, quien debutará el 12/10 frente a #Magallanes #LVBP",20,1
WilmerReina,Elvis Araujo firmó contrato con los Dragones de Chunichi del béisbol japonés y no seguirá lanzado con las #Águilas esta temporada,43,1
WilmerReina,José Altuve muestra el nuevo uniforme de Venezuela en el Clásico Mundial de Béisbol . Foto… https://www. instagram.com/p/BOGKnqpg_1b/,0,1
WilmerReina,"En medio de tantas necesidades y austeridad, el simple hecho de haber montado una temporada de béisbol profesional, creo que ya es un éxito",9,1
WilmerReina,"El béisbol es tan grandioso, que le pone tiempo límite a las cadenas de Maduro",14,1
WilmerReina,"Nuestro querido Juan Vené culminó 3ro en la votación, con 56, al premio J.G. Taylor Spink del Salón de Fama del béisbol",4,1
WilmerReina,Jonathan Herrera imparte instrucciones en la clínica de béisbol organizada por el programa… https://www. instagram.com/p/BNjwVZ8gpC2/,1,1
WilmerReina,En este país ya no nos ponemos de acuerdo ni para armar un equipo de béisbol ... ya entenderán por qué estamos como estamos,49,1
WilmerReina,Carlos González compartió con un grupo de al menos 40 niños en una clínica de béisbol organizada por @MiMaltinPolar pic.twitter.com/mBCtRtUeT2,16,1
WilmerReina,La presencia de Félix Hernández en la @LVBP_Oficial es un gran impulso para nuestro béisbol . Un gran espectáculo en las ligas del Caribe,16,1
WilmerReina,El número 11 puso a Venezuela en lo más alto del béisbol . El 11 de noviembre es la fecha que… https://www. instagram.com/p/BMrHc-fgWpv/,1,1
WilmerReina,"El béisbol sigue cambiando, el pelotero ""más importante"" de un equipo que ganó el 45% de sus juegos, termina como candidato A1 al MVP",2,1
WilmerReina,"Sin Carrasco ni Aníbal, gran parte de las posibilidades de Venezuela en el Clásico Mundial de Béisbol dependen del bullpen",8,1
WilmerReina,Carlos Carrasco no lanzará con Venezuela en el Clásico Mundial de Béisbol https:// twitter.com/hoynsie/status /794604976513421312 …,6,1
WilmerReina,Estoy en búsqueda de periodistas deportivos con experiencia en medios impresos ( béisbol y fútbol). Interesados: wreina@versionfinal.com.ve,15,1
WilmerReina,Felicitaciones a este par de caballeros. Ahora sin parte de una de las grandes historias del béisbol pic.twitter.com/3IcqzpZeVO,33,1
WilmerReina,Le dio con el codo... Good boy #prospecto #beisbol #littleleague #pequeñasligas #LaVictoria … https://www. instagram.com/p/BMMJp7JA58Q/,1,1
WilmerReina,#Águilas es el primer equipo que llega a 10 triunfos esta temporada en la #LVBP #beisbol … https://www. instagram.com/p/BL2YzNnBOBZ/,4,1
WilmerReina,"El equipo con la tercera peor asistencia al estadio esta temporada, abrirá la Serie Mundial... el béisbol",7,1
WilmerReina,Silvino Bracho se contagia de la fiebre del beisbol venezolano #Águilas vía @LVBP_Oficial http:// ow.ly/dRuW305hdJW,5,1
WilmerReina,Da gusto ver a @tonosolerp en una transmisión del béisbol venezolano en @DIRECTVSportsVE,15,1
enderinciartem,Feliz cumpleaños a la voz del Beisbol @EJerezESPN #Quenosedigamas,6,1
enderinciartem,Demuestra que eres el fan #1 de béisbol esta postemporada con el concurso @TMobile #UnlimitedBaseball . ¡Visita su Twitter para info! #ad,0,1
88_gparra,Les deseo mucho éxito a mis compañeros de @leones_cbbc en este inicio de temporada en el béisbol… https://www. instagram.com/p/BLRySW5gIKb/,7,1
88_gparra,"#Repost @RealKingFelix ・・・ Juntos en nombre del beisbol , de Venezuela, y de nuestro manager Omar… https://www. instagram.com/p/BNftEM6A-dc/",41,1
88_gparra,Les deseo mucho éxito a mis compañeros de @leones_cbbc en este inicio de temporada en el béisbol … https://www. instagram.com/p/BLRySW5gIKb/,7,1
LAparicio11HOF,"Mis mejores deseos para uno de los mejores locutores de Béisbol que he escuchado y conocido, mi amigo personal @EJerezESPN . Un abrazo!",8,1
octaviolider,¿Cuál Joey Gallo verá Magallanes ? ¿El de Abril/Mayo o el de Junio/Octubre? Si llega el de abril un par de estadios se van a quedar cortos pic.twitter.com/R1RQelXNIY,4,1
octaviolider,"@Josepmikele Que lo veo armado (gracias al bullpen y piezas ofensivas) como a Magallanes , Tigres y Cardenales.",1,1
octaviolider,Confieso no tener estómago para siquiera ver beisbol hoy. Algo más trascendental que el beisbol acaba de ser arrebatado en este país. https:// twitter.com/FerAlvarez/sta tus/789258805674700800 …,38,1
octaviolider,Quienes se preguntan por qué los peloteros en la LVBP tienen tanto poder piensen: Félix vale como 10 veces más que toda la liga. #Money,5,1
octaviolider,Pedirle la disciplina de MLB a jugadores de la LVBP que han amasado fortunas en $ afuera es risible. La balanza de poder está desajustada.,5,1
octaviolider,@MTortolero Con la data de la LVBP no quería hacer el segmento que hacía en MLB. I'll be back.,1,1
octaviolider,Brock Stassi con 21BB y .510 de OBP en 16 juegos. Un pequeño Joey Votto en la LVBP .,10,1
octaviolider,Michael Saunders tiene ya la misma cantidad de HR en postemporada que los logrados en sus dos últimas zafras en la LVBP . #LaraRemembers .,2,1
octaviolider,En la LVBP no suelen brillar sluggers con gaps extremos entre el OBP y el AVG. De todos modos ver a Joey Gallo en la LVBP va a ser un show.,6,1
octaviolider,@Torres508 1) Esos números son del año pasado. 2) El pitcheo de la LVBP nunca se pone bueno.,0,1
octaviolider,¡Hey! Genial escuchar a @IgnacioSerrano comentando un juego de la LVBP . Compartir juegos con él en palcos siempre fue un placer.,1,1
octaviolider,Brock Stassi en AA este año: 48XBH/ 77BB/ 63K en 554 PA. Moler a palos la LVBP está en su futuro.,2,1
jrafarodriguez,Reprogramado partido entre Caracas y Magallanes http:// lvbp.com/3946_,1,1
jrafarodriguez,Hoy @leones_cbbc vs @caribesanz por @DIRECTVSportsVE junto a @AlfonsoAlvarezD y John Carrillo. Los esperamos 4:30pm antesala,3,1
salonfama,Feliz navidad y un venturoso año 2017 ! Les desea el Salón de la Fama del Béisbol Latino junto a… https://www. instagram.com/p/BOXsmKdh1lS/,0,1
ElNacionalWeb,Los mejores memes tras la eliminación de Caracas y Magallanes http:// bit.ly/2iMtW0o ( @OvacionVE ) pic.twitter.com/YRHDrnPsXJ,0,1
ElNacionalWeb,Caracas y Magallanes : los grandes ausentes de la postemporada http:// bit.ly/2iM6kcc ( @OvacionVE ) pic.twitter.com/ZamFEi4h1k,5,1
ElNacionalWeb,Caracas y Magallanes : los grandes ausentes de la postemporada http:// bit.ly/2iM6kcc ( @OvacionVE ) pic.twitter.com/ZamFEilRSS,3,1
ElNacionalWeb,Los mejores memes tras la eliminación de Caracas y Magallanes http:// bit.ly/2iMtW0o (vía @OvacionVE ) pic.twitter.com/YRHDrnPsXJ,2,1
ElNacionalWeb,Magallanes no pudo vencer a Caribes y quedó eliminado http:// bit.ly/2iKEg8W ( @OvacionVE ) pic.twitter.com/Qzpnhijp5D,6,1
ElNacionalWeb,Magallanes no pudo vencer a Caribes y quedó eliminado http:// bit.ly/2iKEg8W (vía @OvacionVE ) pic.twitter.com/Qzpnhijp5D,17,1
ElNacionalWeb,¡Vive la aficción a una divisa beisbolera como el Magallanes con #MagallanesCrónicaDeUnaDevoción ! http:// bit.ly/2ifqQ8S @librosenunclick pic.twitter.com/xqyvl7spdY,4,1
ElNacionalWeb,Estos son los escenarios para que el Magallanes clasifique http:// bit.ly/2hxjOfV (vía @OvacionVE ) pic.twitter.com/b6mVLOVEDh,3,1
ElNacionalWeb,Vive la aficción a una divisa beisbolera como el Magallanes con #MagallanesCrónicaDeUnaDevoción . http:// bit.ly/2ifqQ8S @librosenunclick pic.twitter.com/mPvlbeG8IU,1,1
ElNacionalWeb,Magallanes ganó y complicó todo en el final de la tabla pic.twitter.com/azmktR6BL8,7,1
ElNacionalWeb,Magallanes con viento a favor se enrumba a la clasificación / Por @AnSanchezRu - http:// bitly.com/2hripWR,5,1
MuseodeBeisbol,"#TalDíaComoHoy En 1998 Argenis Conde, de Caribes, deja sin hit al Magallanes , en Puerto La Cruz, pero pierde el juego 2 a 1. pic.twitter.com/YB00SSYPKu",3,1
MuseodeBeisbol,"#TalDíaComoHoy En 1954 El zurdo Wade Browning, de los Leones, acepta el hit 400 de Luis “Camaleón” García, del Magallanes en la LVBP. pic.twitter.com/bRSwicyJhN",2,1
MuseodeBeisbol,"(viene) Vargas, Magallanes y Cervecería Caracas, respectivamente, fundan en Caracas la LVBP.",1,1
MuseodeBeisbol,"#TalDíaComoHoy En 1948 Luego de estar perdiendo 8 a 1 en el 5to inning ante Caracas, Magallanes reacciona para triunfar 9-8 en 12 innings. pic.twitter.com/wSzsvfuZJc",32,1
MuseodeBeisbol,"#TalDíaComoHoy En 1951 Nace en Manchester, New Hampshire, el lanzador Mike Flanagan, quien participó en la 75-76 con Magallanes . pic.twitter.com/4mctHq8TrS",1,1
MuseodeBeisbol,"#TalDíaComoHoy En 1970 Muere ahogado en Puerto Cabello, Edo Carabobo, el pelotero norteamericano del Magallanes , Herman Hill. pic.twitter.com/4UYEjeWOb4",0,1
MuseodeBeisbol,#TalDíaComoHoy En 2000 Los Rockies firman al lanzador Mike Hampton por 8 años y $123.8 millones. Hampton actuó con Magallanes en la 94-95. pic.twitter.com/YD8HRiyViA,0,1
MuseodeBeisbol,"#TalDíaComoHoy En 2011 Mario Lissón ( @mlisson18 ) del Magallanes , batea dos cuadrangulares en un juego contra las Águilas del Zulia. pic.twitter.com/4w05flFW8J",1,1
MuseodeBeisbol,"#TalDíaComoHoy En 1974 Victor Davalillo, del Caracas, batea su hit 1000 frente al derecho Jim Sadowski, del Magallanes , en Valencia. pic.twitter.com/OJjACWmWPi",16,1
MuseodeBeisbol,"(viene) La Guaira 1965-67, Caracas 68-69 y Magallanes 69-70.",1,1
MuseodeBeisbol,#TalDíaComoHoy En 1973 El Caracas anota carrera en todos los innings para derrotar al Magallanes 13-11 pic.twitter.com/2LD083JJOu,1,1
MuseodeBeisbol,#TalDíaComoHoy En 1981 Lara conecta 24 indiscutibles para humillar al Magallanes 18 a 2.,1,1
MuseodeBeisbol,(viene) jonrones en un juego de la LVBP. Castellano largó sus vuelacercas contra lanzadores de Navegantes del Magallanes en Valencia.,1,1
MuseodeBeisbol,#TalDíaComoHoy En 1987 Billy Bean de Navegantes del Magallanes se embasó por onceava vez consecutiva y empató un récord de la Liga. pic.twitter.com/wu1MjSkBlR,1,1
MuseodeBeisbol,#TalDíaComoHoy En 1968 Navegantes del Magallanes derrotó a Cardenales de Lara 7 a 6 en la inauguración del estadio de Barquisimeto. (Cont) pic.twitter.com/8EnMQo7OZl,0,1
MuseodeBeisbol,Recuerda que puedes adquirir tus entradas en @MuseodeBeisbol para los juegos de #Magallanes en el JBP de Valencia. (De 12M a 5PM),3,1
MuseodeBeisbol,"#TalDíaComoHoy En 1964 Magallanes anota 11 carreras en la 7ma entrada para derrotar a Escogido de R. Dominicana 11 a 2, en juego interligas. pic.twitter.com/Hs1ABH7veT",0,1
MuseodeBeisbol,"#TalDíaComoHoy En 1982 Fred Manrique, del Lara, conecta dos tubeyes en el tercer inning frente a Magallanes y empata una marca en la LVBP. pic.twitter.com/DHwr5zq6Xj",2,1
oprieto9,@victormendez dos y uno contra magallanes .,0,1
oprieto9,@Arsanch @manuellira @EfrainZavarce @arreazaortega @beisbolplayve el de MAGALLANES ? Directv tuvo problemas d señal,0,1
oprieto9,Viendo @tiburones_net vs @leones_cbbc x @IVC_NETve gracias a @beisbolplayve con mis panas @chersiaf @EfrainZavarce @arreazaortega y Humberto,6,1
oprieto9,@EfrainZavarce @leones_cbbc mostrarlo para venderlo más caro a Japón,3,1
oprieto9,Y hay muchos q dicen q el béisbol esta muriendo. Jajajajaja jajajaj https:// twitter.com/ericfishersbj/ status/794229158234755072 …,4,1
oprieto9,Seguimos hablando de Beisbol de Grandes Ligas en @DeportesEnG junto a @arreazaortega @Beisbologo x http:// actualidadradio.com,1,1
oprieto9,Hablando de beisbol por @DeportesEnG junto a @Beisbologo @arreazaortega Pueden escucharnos por http:// actualidadradio.com,2,1
oprieto9,También disfrutando del dia inaugural de @LVBP_Oficial gracias a @beisbolplayve No hay mejor opción para ver nuestro beisbol desde lejos,4,1
oprieto9,"@adriancaste20 te repito, el árbitro en su informe dice: el pitcher me comunico que tenía dolor en su brazo, entonces la LVBP q debe hacer?",0,1
oprieto9,Termino la #WorldSeries ahora a ver todos los días la @LVBP _Oficial gracias a @beisbolplayve No hay mejor opción!!!,1,1
oprieto9,Antes q arranque el Cubs-Dodgers a chequear un poco de LVBP gracias a @beisbolplayve,1,1
oprieto9,Antes d pasar al ALCS a chequear la @LVBP _Oficial gracias a @beisbolplayve para poder ver los juegos desde donde quiera que esté! Impelable,3,1
oprieto9,4 juegos d playoff de MLB y jornada d LVBP ! It's Friday!!!!,3,1
oprieto9,También disfrutando del dia inaugural de @LVBP _Oficial gracias a @beisbolplayve No hay mejor opción para ver nuestro beisbol desde lejos,4,1
oprieto9,A todos mis amigos q trabajarán en la @LVBP _Oficial mucha suerte @arreazaortega @EfrainZavarce @carlitosfeo19 @AlfonsoAlvarezD @IvanMedinaM,5,1
oprieto9,Y hoy arranca la @LVBP _Oficial !!!!,1,1
Culiacan2017,Inicia la @LVBP _Oficial donde 8 equipos buscarán el titulo #rumboSC2017 pic.twitter.com/2DGlll79T8,10,1
leones_cbbc,"Yorvit Torrealba: ""Fue un típico Magallanes -Caracas, no me canso de decir lo contento que estoy con los jugadores. Se entregan a un 1500%""",39,1
leones_cbbc,"Luis Díaz: ""En el primer inning sentí mucho dolor, pero era un Magallanes -Caracas, iban a tener que sacarme muerto de ahí""",53,1
leones_cbbc,"Rodríguez: ""Sabíamos que la serie con Magallanes estaba 4-4, pero ganamos el juego importante y el que nos mantiene en la pelea""",33,1
leones_cbbc,Juan Carlos Gutiérrez entra a lanzar el noveno episodio contra la ofensiva de los Navegantes #Magallanes 2 #Leones 3 #VamosCaraquistas,23,1
leones_cbbc,Loiger Padrón entra a relevar al lanzador abridor Luis Diaz en la alta del 6to inning #Magallanes 2 #Leones 3,17,1
leones_cbbc,Cinco episodios completos en el Estadio Universitario #Magallanes 2 #Leones 3 #VamosCaraquistas pic.twitter.com/3kY3HW0ktr,21,1
leones_cbbc,Cuatro episodio complementos en el Universitario #Magallanes 2 #Leones 3,13,1
leones_cbbc,Sencillo de Henry Rodríguez y anota Yandy Díaz desde la 2da base #VamosCaraquistas #Magallanes 2 #Leones 3,25,1
leones_cbbc,Alineación para el encuentro de esta noche frente a los Navegantes del Magallanes #VamosCaraquistas pic.twitter.com/LI4sDJtN5e,62,1
leones_cbbc,Esta noche seguimos batallando en casa. Hoy enfrentamos en encuentro reprogramado a los Navegantes del Magallanes #VamosCaraquistas pic.twitter.com/dqGAggR7VV,49,1
leones_cbbc,Danry Vásquez: “La unión del equipo creo que fue la diferencia. Desde el jueves contra Magallanes el equipo ha tenido una buena comunicación,24,1
leones_cbbc,Cuadrangular de Félix Pérez trae la segunda carrera del encuentro #VamosCaraquistas #Magallanes 0 #Leones 2 pic.twitter.com/0ZxsbYybea,41,1
leones_cbbc,¡Play ball en el Estadio Universitario! #Magallanes #Leones #VamosCaraquistas pic.twitter.com/mZEcX9pMfZ,20,1
leones_cbbc,Alineación para el encuentro de esta noche en el Estadio Universitario #Magallanes #Leones pic.twitter.com/ulDB7Wzq12,46,1
leones_cbbc,Esta noche regresamos a la acción en el Estadio Universitario #Magallanes #Leones #VamosCaraquistas pic.twitter.com/fjyKqRA58K,15,1
